title	genres	movieId	avg_movie_rating	rating_count	rating_std	release_year	genre_count	no_genre	genre_Action	genre_Adventure	genre_Animation	genre_Children	genre_Comedy	genre_Crime	genre_Documentary	genre_Drama	genre_Fantasy	genre_Film-Noir	genre_Horror	genre_IMAX	genre_Musical	genre_Mystery	genre_Romance	genre_Sci-Fi	genre_Thriller	genre_War	genre_Western
Spin (You Are Here) (2007)	Comedy|Romance	104847	2.75	2	1.06066	2007	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Lisa (1990)	Drama|Thriller	104849	3.25	2	1.06066	1990	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Coward, The (Kapurush) (1965)	Drama	104854	3.66667	3	0.288675	1965	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
I Spit on Your Grave 2 (2013)	Crime|Horror|Thriller	104861	3	9	1.58114	2013	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
What If (2013)	Comedy|Drama|Romance	104863	3.42857	70	0.748359	2013	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Ping Pong (2012)	Documentary	104865	3.5	4	0.707107	2012	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Sex of Angels, The (El sexo de los ángeles) (2012)	Drama|Romance	104867	3.33333	3	0.763763	2012	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Deathsport (1978)	Action|Sci-Fi	104870	1.83333	3	1.04083	1978	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Unfinished Sky (2007)	Drama|Romance	104872	3.66667	3	0.57735	2007	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
History of Future Folk, The (2012)	Adventure|Comedy|Musical|Sci-Fi	104875	3.52778	18	0.865554	2012	4	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0
Prisoners (2013)	Drama|Mystery|Thriller	104879	3.92123	895	0.676132	2013	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0
Out of the Furnace (Dust to Dust) (Low Dweller, The) (2013)	Drama|Thriller	104881	3.20354	113	0.888008	2013	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Conspiracy, The (2012)	Horror|Thriller	104883	3.08333	18	0.878669	2012	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
Good Vibrations (2012)	Drama|Musical	104903	3.75	8	0.46291	2012	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
Austenland (2013)	Comedy|Romance	104906	3.20408	49	1.11298	2013	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Insidious: Chapter 2 (2013)	Horror|Thriller	104908	3.284	125	0.961635	2013	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
Rush (2013)	Action|Drama	104913	3.91728	810	0.716621	2013	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Vizontele (2001)	Comedy|Drama	104920	3.75	4	1.04083	2001	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
This is Martin Bonner (2013)	Drama	104923	3.6875	8	0.593867	2013	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Family, The (2013)	Action|Comedy|Crime	104925	2.98387	124	0.762259	2013	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Crimson Petal and the White, The (2011)	Drama|Romance	104932	4.5	1		2011	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
High on Crack Street: Lost Lives in Lowell (1995)	Documentary	104936	3	2	1.41421	1995	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
King Lines (2007)	Adventure	104938	4	1		2007	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Short Term 12 (2013)	Drama	104944	3.92405	237	0.926614	2013	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
At Any Price (2012)	Drama|Thriller	104947	3.125	8	0.353553	2012	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
I Was a Teenage Zombie (1987)	Comedy|Horror	104952	0.5	1		1987	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Joy of Sex (1984)	Comedy|Romance	104954	1.5	1		1984	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Just One of the Girls (1993)	Comedy	104956	1.5	1		1993	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aurora Borealis (2005)	Drama|Romance	104959	3.625	4	0.629153	2005	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Badman's Territory (1946)	Action|Drama|Western	104961	3.25	2	0.353553	1946	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
Milky Way, The (1936)	Comedy	104969	2.5	4	1	1936	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Imaginary Witness: Hollywood and the Holocaust (2004)	Documentary	104971	3.83333	3	0.288675	2004	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Eminem AKA (2004)	Documentary	104973	3.5	2	0.707107	2004	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Salinger (2013)	Documentary	104975	3.38889	9	0.820738	2013	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Tears of Steel (2012)	Sci-Fi	104984	3	6	1.26491	2012	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Jerk Theory, The (2009)	Comedy	104990	3.125	4	1.43614	2009	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jungleground (1995)	Action|Sci-Fi|Thriller	104993	1.5	1		1995	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Table No.21 (2013)	Drama|Thriller	104996	3.25	2	1.06066	2013	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Paradise: Faith (Paradies: Glaube) (2012)	Drama	104998	3.68182	11	0.680908	2012	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Human Family Tree, The (2009)	Documentary	105001	3.66667	6	0.60553	2009	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Story of Maths, The (2008)	Documentary	105011	4	3	1	2008	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
End of the Line (2007)	Horror|Thriller	105013	2.5	3	1.5	2007	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
Last Run, The (2004)	Comedy|Drama	105015	2	1		2004	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Wet Parade, The (1932)	Drama|Romance	105017	3	1		1932	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Collision Course (1989)	Action|Comedy|Thriller	105020	1.25	2	0.353553	1989	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Post Tenebras Lux (2012)	Drama	105028	3.41667	12	0.733402	2012	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Ice Age Columbus: Who Were the First Americans? (2005)	Documentary	105030	4.25	2	1.06066	2005	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Farah Goes Bang (2013)	Comedy	105032	3.75	2	0.353553	2013	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shadowlands (1985)	Drama|Romance	105034	3.83333	6	0.816497	1985	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
To Do List, The (2013)	Comedy	105037	3.0443	79	0.8593	2013	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dragon Day (2013)	Drama|Sci-Fi|Thriller	105040	2.5	5	1.36931	2013	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
Wedding Party, The (1969)	Comedy	105042	1.5	2	0	1969	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unspeakable Act, The (2012)	Drama	105044	4	2	0.707107	2012	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Champion, The (1915)	Comedy	105049	3	2	0.707107	1915	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jitney Elopement, A (1915)	Comedy	105051	2.5	1		1915	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Factory, The (2012)	Mystery|Thriller	105053	3.32353	17	0.748774	2012	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
Time of Peace (Tempos de Paz) (2009)	Drama	105055	3.25	2	0.353553	2009	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Saint Joan (1957)	Drama	105057	3.25	2	1.06066	1957	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Hawking (2013)	Documentary	105068	3	1		2013	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Pig Hunt (2008)	Action|Horror|Thriller	105071	2	1		2008	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
Officer Down (2013)	Crime|Drama	105073	1.75	2	1.76777	2013	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Princess Protection Program (2009)	Children|Drama	105075	3.40909	11	1.24133	2009	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Cat's-Paw, The (1934)	Comedy	105077	2.5	2	1.41421	1934	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
His Regeneration (1915)	Western	105079	1.5	1		1915	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Mabel at the Wheel (1914)	Comedy	105081	2.5	1		1914	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand Masti (2013)	Comedy|Drama|Romance	105084	3.25	2	2.47487	2013	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Battle of the Year (2013)	Musical	105086	2.3	5	1.03682	2013	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Louis Theroux: Twilight of the Porn Stars (2012)	Documentary	105089	3.58333	6	0.66458	2012	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Nightmares in Red White & Blue: The Evolution of the American Horror Film (2009)	Documentary|Horror	105091	3	8	1.10195	2009	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
Naked Civil Servant, The (1975)	Comedy|Drama	105096	4	4	0.707107	1975	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Englishman in New York, An (2009)	Drama	105098	4	3	0.866025	2009	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Dragonphoenix Chronicles: Indomitable, The (2013)	Action|Adventure|Fantasy	105101	3.375	4	0.478714	2013	3	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Big Day, The (We Met on the Vineyard) (2001)	Comedy	105104	3.5	1		2001	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hitting Home (1987)	Drama|Romance|Thriller	105115	1.5	1		1987	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0
Off Beat (1986)	Comedy|Romance	105117	2.75	2	1.06066	1986	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Out On A Limb (1992)	Comedy	105119	2	1		1992	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Inescapable (2012)	Action|Drama|War	105121	2.42857	7	0.838082	2012	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Afternoon Delight (2013)	Comedy|Drama	105126	3.25	18	0.826936	2013	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Casting By (2012)	Documentary	105128	3.7	5	0.758288	2012	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Notebook, The (A nagy füzet) (2013)	Drama|War	105130	3.7	10	1.3581	2013	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Repeaters (2010)	Action|Drama	105133	2.77778	9	0.833333	2010	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Pit, The (1981)	Horror	105135	4.25	2	1.06066	1981	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Barbed Wire (1952)	Action|Comedy|Western	105142	2.5	1		1952	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Karate-Robo Zaborgar (Denjin Zabôgâ) (2011)	Action|Adventure|Comedy|Fantasy	105147	2.875	4	1.31498	2011	4	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Other Side of Bollywood, The (2006)	Documentary	105150	1.5	1		2006	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
America the Beautiful (2007)	Documentary	105155	4	1		2007	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Supporting Characters (2012)	Comedy|Romance	105157	3.33333	6	0.930949	2012	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Alps (Alpeis) (2011)	Drama	105159	3.625	16	0.885061	2011	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Synth Britannia (2009)	Documentary	105161	4	1		2009	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Ruins (2013)	Documentary	105163	4	1		2013	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
World Without End (1956)	Sci-Fi	105165	2.16667	3	0.57735	1956	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Barricade (2012)	Horror|Thriller	105176	2	4	0.912871	2012	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
Killers from Space (1954)	Sci-Fi	105178	1.625	4	1.31498	1954	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Monster That Challenged the World, The (1957)	Horror|Sci-Fi	105181	2.16667	3	0.288675	1957	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
Quest, The (1986)	Adventure|Children|Drama	105184	1	1		1986	3	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Linotype: The Film (2012)	Documentary	105187	5	1		2012	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Emo Philips Live (1987)	Comedy	105189	4	3	0.866025	1987	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rocaterrania (2009)	Documentary|Fantasy	105191	5	1		2009	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
Bastards (Les salauds) (2013)	Drama	105193	3.5	6	0.447214	2013	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Talking Funny (2011)	Comedy	105195	3.44444	9	0.726483	2011	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nebraska (2013)	Adventure|Drama	105197	3.70541	370	0.791878	2013	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Saint (Sint) (2010)	Horror	105204	2.875	4	0.478714	2010	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Amsterdamned (1988)	Action|Horror|Thriller	105206	3.5	5	0.866025	1988	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
Enough Said (2013)	Comedy|Drama|Romance	105211	3.43035	201	0.722928	2013	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Don Jon (2013)	Comedy|Drama|Romance	105213	3.30419	406	0.767685	2013	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Scatter My Ashes at Bergdorf's (2013)	Documentary	105215	3.5	3	1.32288	2013	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Adventures in Zambezia (2012)	Adventure|Animation|Children|Comedy	105217	2.88889	9	0.927961	2012	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colorado Territory (1949)	Western	105223	3.375	4	0.25	1949	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
102 Minutes That Changed America (2008)	Documentary	105227	3.7	5	0.67082	2008	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Wanda Sykes: Sick and Tired (2006)	Comedy|Documentary	105234	3.5	2	0.707107	2006	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Sorceress (1982)	Action|Adventure|Fantasy	105236	2.5	1		1982	3	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
New Town Killers (2008)	Drama	105238	4	1		2008	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Tender Hook, The (Boxer and the Bombshell, The) (2008)	Crime|Drama|Mystery	105240	1	1		2008	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0
Mushrooming (Seenelkäik) (2012)	Adventure|Comedy|Thriller	105242	2.5	3	0.866025	2012	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Dance of Outlaws (Häätanssi) (2012)	Documentary	105244	3.16667	3	0.288675	2012	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Mood Indigo (L'écume des jours) (2013)	Drama|Fantasy	105246	3.63636	33	1.02525	2013	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Metallica: Through the Never (2013)	Action|IMAX|Musical	105248	3.30952	21	1.00593	2013	3	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Century of the Self, The (2002)	Documentary	105250	3.93023	43	1.37832	2002	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Conquest (1983)	Action|Adventure|Fantasy	105252	2.5	1		1983	3	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Crystal Fairy & the Magical Cactus and 2012 (2013)	Adventure|Comedy	105254	3.35714	28	1.0351	2013	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
De nieuwe Wildernis (2013)	Documentary	105257	3.5	2	0.707107	2013	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
First Cousin Once Removed (2012)	Documentary	105266	2.6	5	0.961769	2012	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Machete Maidens Unleashed! (2010)	Documentary	105269	3.4	5	0.41833	2010	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Gathering of Old Men, A (Murder on the Bayou) (1987)	Drama	105271	4	1		1987	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
I Will Follow You Into the Dark (2012)	Drama|Horror|Romance	105275	1.75	2	1.06066	2012	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
Innocent Affair, An (Don't Trust Your Husband) (Under Suspicion) (1948)	Comedy	105282	3	1		1948	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ferocious (2012)	Crime|Thriller	105288	1.75	4	1.04083	2012	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
Shanghai (2012)	Crime|Thriller	105290	3	1		2012	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
Paintball (2009)	Action|Thriller	105292	3	3	0.866025	2009	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Lincz (2010)	Drama|Thriller	105296	3.5	1		2010	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Tsunami: Caught on Camera (2009)	Documentary	105299	4	2	0.707107	2009	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
The Rise (2012)	Crime|Drama|Thriller	105302	3.375	4	0.478714	2012	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
Thampu (1978)	Drama	105304	3	1		1978	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Men Seeking Women (1997)	Comedy	105306	1.5	1		1997	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scanners II: The New Order (1991)	Action|Horror|Sci-Fi	105308	2.5	3	0.5	1991	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
Scanners III: The Takeover (Scanner Force) (1991)	Action|Horror|Sci-Fi	105310	2.25	2	0.353553	1991	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
Once Upon a Warrior (Anaganaga O Dheerudu) (2011)	Action|Adventure|Fantasy|Musical|Romance	105314	4	1		2011	5	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
Apache Country (1952)	Action|Western	105320	3	1		1952	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Every Other Week (Varannan vecka) (2006)	Comedy|Drama|Romance	105323	2.5	3	0.866025	2006	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Bad Milo (Bad Milo!) (2013)	Comedy|Horror	105325	2.53846	13	1.43558	2013	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
America the Beautiful 2: The Thin Commandments (2011)	Documentary	105328	3	1		2011	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Public Eye, The (Follow Me!) (1972)	Comedy	105330	3.75	2	1.06066	1972	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Orderly or Disorderly (Be Tartib ya Bedoun-e Tartib) (1981)	Documentary	105335	3.5	1		1981	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Kabul Express (2006)	Action|Comedy|Drama|Thriller	105338	3	1		2006	4	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Miracle in Cell No. 7 (2013)	Comedy|Drama	105340	3.83333	6	0.408248	2013	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Special 26 (2013)	Crime|Drama|Thriller	105343	3.75	4	0.957427	2013	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
Jolene (2008)	Drama	105345	2.21429	7	0.809174	2008	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Quand je serai petit (2012)	Drama	105347	3	1		2012	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Runner Runner (2013)	Crime|Drama|Thriller	105351	2.85915	71	0.81145	2013	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
Dilettante, La (1999)	Comedy	105353	4	1		1999	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blue Is the Warmest Color (La vie d'Adèle) (2013)	Drama|Romance	105355	3.83708	356	0.93153	2013	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Tyler Perry's Temptation: Confessions of a Marriage Counselor (2013)	Drama	105357	3.25	4	1.93649	2013	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Future Weather (2012)	Drama	105359	3.25	4	0.5	2012	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Something in the Air (Apres Mai) (2012)	Action|Drama	105364	3.92857	7	0.786796	2012	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Shake Hands with the Devil (1959)	Action|Drama	105366	3.33333	3	0.57735	1959	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
I Declare War (2012)	Action|Comedy|Drama	105368	2.875	4	0.25	2012	3	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
German Doctor, The (Wakolda) (2013)	Drama|Thriller	105375	3.27778	9	0.440959	2013	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Puerta de Hierro, el exilio de Perón (2012)	Drama	105377	2	1		2012	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Monitors, The (1969)	Comedy|Sci-Fi	105379	3.5	1		1969	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
This is Our Time (2013)	Drama	105382	3.5	1		2013	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Curse of Chucky (Child's Play 6) (2013)	Horror|Thriller	105386	2.80435	23	1.00836	2013	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
Prison of the Dead (2000)	Horror	105388	1.5	2	0.707107	2000	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Rabid Grannies (Mémés cannibales, Les) (1988)	Comedy|Horror	105390	0.5	1		1988	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Muhammad Ali's Greatest Fight (2013)	Drama	105404	3.08333	6	0.66458	2013	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
711 Ocean Drive (1950)	Crime|Drama|Film-Noir|Thriller	105406	3	1		1950	4	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0
Cadaver Christmas, A (2011)	Comedy|Horror	105408	2.5	1		2011	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Angel (1984)	Action|Crime|Thriller	105410	3	2	0	1984	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
Favela Rising (2005)	Documentary	105412	3.5	1		2005	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Mariage à Mendoza (2012)	Comedy|Drama	105414	3.75	2	0.353553	2012	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Germany Pale Mother (1980)	Drama|War	105416	3	1		1980	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Parkland (2013)	Drama	105420	3.53226	31	0.706346	2013	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Imagine (2012)	Drama	105423	4	2	1.41421	2012	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
